K,width,update,lead_hours,pressure_hpa,field,rmse,baseline_rmse,rmse_ratio
2,256,0,6,125,temperature,0.36691240447176915,0.36691240447176915,1.0
2,256,0,6,150,temperature,0.327471433827833,0.327471433827833,1.0
2,256,0,6,175,temperature,0.30621465563802763,0.30621465563802763,1.0
2,256,0,6,200,temperature,0.31506225114522685,0.31506225114522685,1.0
2,256,0,6,225,temperature,0.32288913260873686,0.32288913260873686,1.0
2,256,0,6,250,temperature,0.31689929214080653,0.31689929214080653,1.0
2,256,0,6,300,temperature,0.31351115945525054,0.31351115945525054,1.0
2,256,0,6,350,temperature,0.3036021504230704,0.3036021504230704,1.0
2,256,0,6,400,temperature,0.30196674989182404,0.30196674989182404,1.0
2,256,0,6,450,temperature,0.30076424636283866,0.30076424636283866,1.0
2,256,0,6,500,temperature,0.30229639005800685,0.30229639005800685,1.0
2,256,0,6,550,temperature,0.31002479252728576,0.31002479252728576,1.0
2,256,0,6,600,temperature,0.3179765382408303,0.3179765382408303,1.0
2,256,0,6,650,temperature,0.33060825539124505,0.33060825539124505,1.0
2,256,0,6,700,temperature,0.34310377892444033,0.34310377892444033,1.0
2,256,0,6,750,temperature,0.36546232228631653,0.36546232228631653,1.0
2,256,0,6,775,temperature,0.3751180538068075,0.3751180538068075,1.0
2,256,0,6,800,temperature,0.39138594820423345,0.39138594820423345,1.0
2,256,0,6,825,temperature,0.4166086232846167,0.4166086232846167,1.0
2,256,0,6,850,temperature,0.4357134643717728,0.4357134643717728,1.0
2,256,0,6,875,temperature,0.4444190285900196,0.4444190285900196,1.0
2,256,0,6,900,temperature,0.44668719440069277,0.44668719440069277,1.0
2,256,0,6,925,temperature,0.4469750334402169,0.4469750334402169,1.0
2,256,0,6,950,temperature,0.4578317390549868,0.4578317390549868,1.0
2,256,0,6,975,temperature,0.4764615387155689,0.4764615387155689,1.0
2,256,0,6,1000,temperature,0.49038267063452684,0.49038267063452684,1.0
2,256,0,12,1,temperature,8.776011564895203,8.776011564895203,1.0
2,256,0,12,2,temperature,7.063462784717067,7.063462784717067,1.0
2,256,0,12,3,temperature,5.7022668992123995,5.7022668992123995,1.0
2,256,0,12,5,temperature,4.21884947342009,4.21884947342009,1.0
2,256,0,12,7,temperature,3.471642576905905,3.471642576905905,1.0
2,256,0,12,10,temperature,2.614215516132537,2.614215516132537,1.0
2,256,0,12,20,temperature,2.30286567456838,2.30286567456838,1.0
2,256,0,12,30,temperature,1.982833346326317,1.982833346326317,1.0
2,256,0,12,50,temperature,0.6592189242831626,0.6592189242831626,1.0
2,256,0,12,70,temperature,0.6875973489775065,0.6875973489775065,1.0
2,256,0,12,100,temperature,0.5628857260845362,0.5628857260845362,1.0
2,256,0,12,125,temperature,0.45562571363341287,0.45562571363341287,1.0
2,256,0,12,150,temperature,0.41538347547254273,0.41538347547254273,1.0
2,256,0,12,175,temperature,0.405905629698738,0.405905629698738,1.0
2,256,0,12,200,temperature,0.4124115518788631,0.4124115518788631,1.0
2,256,0,12,225,temperature,0.42051625913661916,0.42051625913661916,1.0
2,256,0,12,250,temperature,0.4163311801126107,0.4163311801126107,1.0
2,256,0,12,300,temperature,0.4000853409854401,0.4000853409854401,1.0
2,256,0,12,350,temperature,0.38616749677195106,0.38616749677195106,1.0
2,256,0,12,400,temperature,0.38464906564788115,0.38464906564788115,1.0
2,256,0,12,450,temperature,0.3854901691269996,0.3854901691269996,1.0
2,256,0,12,500,temperature,0.3866027521795592,0.3866027521795592,1.0
2,256,0,12,550,temperature,0.3957279828471531,0.3957279828471531,1.0
2,256,0,12,600,temperature,0.40351386329429245,0.40351386329429245,1.0
2,256,0,12,650,temperature,0.4179409826496644,0.4179409826496644,1.0
2,256,0,12,700,temperature,0.43318509390139964,0.43318509390139964,1.0
2,256,0,12,750,temperature,0.4588724424807038,0.4588724424807038,1.0
2,256,0,12,775,temperature,0.47315169514292604,0.47315169514292604,1.0
2,256,0,12,800,temperature,0.49655954560461507,0.49655954560461507,1.0
2,256,0,12,825,temperature,0.5289229502500123,0.5289229502500123,1.0
2,256,0,12,850,temperature,0.5492320462790488,0.5492320462790488,1.0
2,256,0,12,875,temperature,0.5552118545186773,0.5552118545186773,1.0
2,256,0,12,900,temperature,0.5540901862814781,0.5540901862814781,1.0
2,256,0,12,925,temperature,0.5540524429570336,0.5540524429570336,1.0
2,256,0,12,950,temperature,0.5618845563660504,0.5618845563660504,1.0
2,256,0,12,975,temperature,0.5814850838539223,0.5814850838539223,1.0
2,256,0,12,1000,temperature,0.5867095935619725,0.5867095935619725,1.0
2,256,0,6,1,u_component_of_wind,27.204844325386265,27.204844325386265,1.0
2,256,0,6,2,u_component_of_wind,22.446676899018403,22.446676899018403,1.0
2,256,0,6,3,u_component_of_wind,17.96488830999068,17.96488830999068,1.0
2,256,0,6,5,u_component_of_wind,12.295344974765397,12.295344974765397,1.0
2,256,0,6,7,u_component_of_wind,9.294833048770784,9.294833048770784,1.0
2,256,0,6,10,u_component_of_wind,7.639593738633105,7.639593738633105,1.0
2,256,0,6,20,u_component_of_wind,5.407237474167488,5.407237474167488,1.0
2,256,0,6,30,u_component_of_wind,4.887009149787574,4.887009149787574,1.0
2,256,0,6,50,u_component_of_wind,1.0080882920647531,1.0080882920647531,1.0
2,256,0,6,70,u_component_of_wind,0.9873005182055209,0.9873005182055209,1.0
2,256,0,6,100,u_component_of_wind,0.9996051790556035,0.9996051790556035,1.0
2,256,0,6,125,u_component_of_wind,0.9860765232044753,0.9860765232044753,1.0
2,256,0,6,150,u_component_of_wind,1.008586578339923,1.008586578339923,1.0
2,256,0,6,175,u_component_of_wind,1.0400778167887839,1.0400778167887839,1.0
2,256,0,6,200,u_component_of_wind,1.0819338724505698,1.0819338724505698,1.0
2,256,0,6,225,u_component_of_wind,1.1608111637816696,1.1608111637816696,1.0
2,256,0,6,250,u_component_of_wind,1.2270676950135933,1.2270676950135933,1.0
2,256,0,6,300,u_component_of_wind,1.2830383898066335,1.2830383898066335,1.0
2,256,0,6,350,u_component_of_wind,1.2326156977467604,1.2326156977467604,1.0
2,256,0,6,400,u_component_of_wind,1.156851315813363,1.156851315813363,1.0
2,256,0,6,450,u_component_of_wind,1.0782033970540394,1.0782033970540394,1.0
2,256,0,6,500,u_component_of_wind,1.0116793591201603,1.0116793591201603,1.0
2,256,0,6,550,u_component_of_wind,0.9726858959108473,0.9726858959108473,1.0
2,256,0,6,600,u_component_of_wind,0.9395080895405804,0.9395080895405804,1.0
2,256,0,6,650,u_component_of_wind,0.9249772579484165,0.9249772579484165,1.0
2,256,0,6,700,u_component_of_wind,0.9065132547455201,0.9065132547455201,1.0
2,256,0,6,750,u_component_of_wind,0.891739235815678,0.891739235815678,1.0
2,256,0,6,775,u_component_of_wind,0.8804262263120204,0.8804262263120204,1.0
2,256,0,6,800,u_component_of_wind,0.8758255989947605,0.8758255989947605,1.0
2,256,0,6,825,u_component_of_wind,0.871877105839213,0.871877105839213,1.0
2,256,0,6,850,u_component_of_wind,0.8621702091975713,0.8621702091975713,1.0
2,256,0,6,875,u_component_of_wind,0.8469161548081213,0.8469161548081213,1.0
2,256,0,6,900,u_component_of_wind,0.8358403242679547,0.8358403242679547,1.0
2,256,0,6,925,u_component_of_wind,0.8269162330630735,0.8269162330630735,1.0
2,256,0,6,950,u_component_of_wind,0.8123438089459414,0.8123438089459414,1.0
2,256,0,6,975,u_component_of_wind,0.772936429394987,0.772936429394987,1.0
2,256,0,6,1000,u_component_of_wind,0.706530603585151,0.706530603585151,1.0
2,256,0,12,1,u_component_of_wind,27.46226112494201,27.46226112494201,1.0
2,256,0,12,2,u_component_of_wind,22.78817348951218,22.78817348951218,1.0
2,256,0,12,3,u_component_of_wind,18.166541807553944,18.166541807553944,1.0
2,256,0,12,5,u_component_of_wind,12.260744633946087,12.260744633946087,1.0
2,256,0,12,7,u_component_of_wind,9.524868841238225,9.524868841238225,1.0
2,256,0,12,10,u_component_of_wind,7.95100896127768,7.95100896127768,1.0
2,256,0,12,20,u_component_of_wind,5.477049419298465,5.477049419298465,1.0
2,256,0,12,30,u_component_of_wind,5.004609116090998,5.004609116090998,1.0
2,256,0,12,50,u_component_of_wind,1.225369689553368,1.225369689553368,1.0
2,256,0,12,70,u_component_of_wind,1.2527041519378546,1.2527041519378546,1.0
2,256,0,12,100,u_component_of_wind,1.3344730172664478,1.3344730172664478,1.0
2,256,0,12,125,u_component_of_wind,1.4032994914029433,1.4032994914029433,1.0
2,256,0,12,150,u_component_of_wind,1.4482899504101174,1.4482899504101174,1.0
2,256,0,12,175,u_component_of_wind,1.4593780214752943,1.4593780214752943,1.0
2,256,0,12,200,u_component_of_wind,1.4989932312401402,1.4989932312401402,1.0
2,256,0,12,225,u_component_of_wind,1.5483671457512158,1.5483671457512158,1.0
2,256,0,12,250,u_component_of_wind,1.592385122726515,1.592385122726515,1.0
2,256,0,12,300,u_component_of_wind,1.6191918706781985,1.6191918706781985,1.0
2,256,0,12,350,u_component_of_wind,1.568663306882955,1.568663306882955,1.0
2,256,0,12,400,u_component_of_wind,1.4608885933225997,1.4608885933225997,1.0
2,256,0,12,450,u_component_of_wind,1.376503777095619,1.376503777095619,1.0
2,256,0,12,500,u_component_of_wind,1.3037908654749457,1.3037908654749457,1.0
2,256,0,12,550,u_component_of_wind,1.2560531763403548,1.2560531763403548,1.0
2,256,0,12,600,u_component_of_wind,1.204865241815829,1.204865241815829,1.0
2,256,0,12,650,u_component_of_wind,1.1724773646159177,1.1724773646159177,1.0
2,256,0,12,700,u_component_of_wind,1.1512080840214391,1.1512080840214391,1.0
2,256,0,12,750,u_component_of_wind,1.13105407624329,1.13105407624329,1.0
2,256,0,12,775,u_component_of_wind,1.1134558966289014,1.1134558966289014,1.0
2,256,0,12,800,u_component_of_wind,1.0999742863049096,1.0999742863049096,1.0
2,256,0,12,825,u_component_of_wind,1.0852946220497843,1.0852946220497843,1.0
2,256,0,12,850,u_component_of_wind,1.063151868035196,1.063151868035196,1.0
2,256,0,12,875,u_component_of_wind,1.0366226381449382,1.0366226381449382,1.0
2,256,0,12,900,u_component_of_wind,1.0186089664605944,1.0186089664605944,1.0
2,256,0,12,925,u_component_of_wind,0.9983451039950225,0.9983451039950225,1.0
2,256,0,12,950,u_component_of_wind,0.9669131058882187,0.9669131058882187,1.0
2,256,0,12,975,u_component_of_wind,0.9082519393379141,0.9082519393379141,1.0
2,256,0,12,1000,u_component_of_wind,0.823266570642862,0.823266570642862,1.0
2,256,0,6,1,v_component_of_wind,10.217615421462448,10.217615421462448,1.0
2,256,0,6,2,v_component_of_wind,8.013975230005627,8.013975230005627,1.0
2,256,0,6,3,v_component_of_wind,6.99604354491347,6.99604354491347,1.0
2,256,0,6,5,v_component_of_wind,5.856882113139169,5.856882113139169,1.0
2,256,0,6,7,v_component_of_wind,5.04879805780746,5.04879805780746,1.0
2,256,0,6,10,v_component_of_wind,4.212054649797571,4.212054649797571,1.0
2,256,0,6,20,v_component_of_wind,3.132682837034625,3.132682837034625,1.0
2,256,0,6,30,v_component_of_wind,2.934383552770658,2.934383552770658,1.0
2,256,0,6,50,v_component_of_wind,1.0162184764490427,1.0162184764490427,1.0
2,256,0,6,70,v_component_of_wind,1.0146993114070182,1.0146993114070182,1.0
2,256,0,6,100,v_component_of_wind,1.0124299104952352,1.0124299104952352,1.0
2,256,0,6,125,v_component_of_wind,0.9845476252423212,0.9845476252423212,1.0
2,256,0,6,150,v_component_of_wind,0.990590970267721,0.990590970267721,1.0
2,256,0,6,175,v_component_of_wind,1.0026061549574068,1.0026061549574068,1.0
2,256,0,6,200,v_component_of_wind,1.0506483400486595,1.0506483400486595,1.0
2,256,0,6,225,v_component_of_wind,1.1539458111821337,1.1539458111821337,1.0
2,256,0,6,250,v_component_of_wind,1.2472675204999661,1.2472675204999661,1.0
2,256,0,6,300,v_component_of_wind,1.347740651303455,1.347740651303455,1.0
2,256,0,6,350,v_component_of_wind,1.3290593707296534,1.3290593707296534,1.0
2,256,0,6,400,v_component_of_wind,1.2521074225075,1.2521074225075,1.0
2,256,0,6,450,v_component_of_wind,1.1675815532403064,1.1675815532403064,1.0
2,256,0,6,500,v_component_of_wind,1.093600898328093,1.093600898328093,1.0
2,256,0,6,550,v_component_of_wind,1.0396268502141275,1.0396268502141275,1.0
2,256,0,6,600,v_component_of_wind,0.9974577749310111,0.9974577749310111,1.0
2,256,0,6,650,v_component_of_wind,0.9792344605076282,0.9792344605076282,1.0
2,256,0,6,700,v_component_of_wind,0.9604954173243057,0.9604954173243057,1.0
2,256,0,6,750,v_component_of_wind,0.9424057204498179,0.9424057204498179,1.0
2,256,0,6,775,v_component_of_wind,0.9308451007215435,0.9308451007215435,1.0
2,256,0,6,800,v_component_of_wind,0.9278565426619727,0.9278565426619727,1.0
2,256,0,6,825,v_component_of_wind,0.924852716790928,0.924852716790928,1.0
2,256,0,6,850,v_component_of_wind,0.9187872484327434,0.9187872484327434,1.0
2,256,0,6,875,v_component_of_wind,0.905953755531246,0.905953755531246,1.0
2,256,0,6,900,v_component_of_wind,0.8963129279150315,0.8963129279150315,1.0
2,256,0,6,925,v_component_of_wind,0.891872274973568,0.891872274973568,1.0
2,256,0,6,950,v_component_of_wind,0.8758473474280674,0.8758473474280674,1.0
2,256,0,6,975,v_component_of_wind,0.8252007431177929,0.8252007431177929,1.0
2,256,0,6,1000,v_component_of_wind,0.7474144380338668,0.7474144380338668,1.0
2,256,0,12,1,v_component_of_wind,10.482487530676527,10.482487530676527,1.0
2,256,0,12,2,v_component_of_wind,8.28285003619286,8.28285003619286,1.0
2,256,0,12,3,v_component_of_wind,7.032985927686889,7.032985927686889,1.0
2,256,0,12,5,v_component_of_wind,5.86003879152654,5.86003879152654,1.0
2,256,0,12,7,v_component_of_wind,4.9974288797169395,4.9974288797169395,1.0
2,256,0,12,10,v_component_of_wind,4.14886656632179,4.14886656632179,1.0
2,256,0,12,20,v_component_of_wind,3.1775397353000647,3.1775397353000647,1.0
2,256,0,12,30,v_component_of_wind,2.8725143763266137,2.8725143763266137,1.0
2,256,0,12,50,v_component_of_wind,1.232130343261439,1.232130343261439,1.0
2,256,0,12,70,v_component_of_wind,1.282841068041434,1.282841068041434,1.0
2,256,0,12,100,v_component_of_wind,1.361613568509896,1.361613568509896,1.0
2,256,0,12,125,v_component_of_wind,1.4435593640129738,1.4435593640129738,1.0
2,256,0,12,150,v_component_of_wind,1.4468369534023977,1.4468369534023977,1.0
2,256,0,12,175,v_component_of_wind,1.466824377483448,1.466824377483448,1.0
2,256,0,12,200,v_component_of_wind,1.489788956239781,1.489788956239781,1.0
2,256,0,12,225,v_component_of_wind,1.5515665010815884,1.5515665010815884,1.0
2,256,0,12,250,v_component_of_wind,1.626023072880356,1.626023072880356,1.0
2,256,0,12,300,v_component_of_wind,1.6947756501429418,1.6947756501429418,1.0
2,256,0,12,350,v_component_of_wind,1.6538497826984828,1.6538497826984828,1.0
2,256,0,12,400,v_component_of_wind,1.5659867725703829,1.5659867725703829,1.0
2,256,0,12,450,v_component_of_wind,1.4645700999977944,1.4645700999977944,1.0
2,256,0,12,500,v_component_of_wind,1.374584664089585,1.374584664089585,1.0
2,256,0,12,550,v_component_of_wind,1.3170282583628798,1.3170282583628798,1.0
2,256,0,12,600,v_component_of_wind,1.2664602872697064,1.2664602872697064,1.0
2,256,0,12,650,v_component_of_wind,1.2333919918258158,1.2333919918258158,1.0
2,256,0,12,700,v_component_of_wind,1.2047680340877505,1.2047680340877505,1.0
2,256,0,12,750,v_component_of_wind,1.1801602748151647,1.1801602748151647,1.0
2,256,0,12,775,v_component_of_wind,1.1650660650273093,1.1650660650273093,1.0
2,256,0,12,800,v_component_of_wind,1.1491670226066817,1.1491670226066817,1.0
2,256,0,12,825,v_component_of_wind,1.1321480310026766,1.1321480310026766,1.0
2,256,0,12,850,v_component_of_wind,1.1154316246430813,1.1154316246430813,1.0
2,256,0,12,875,v_component_of_wind,1.0951544032767353,1.0951544032767353,1.0
2,256,0,12,900,v_component_of_wind,1.0768333244586314,1.0768333244586314,1.0
2,256,0,12,925,v_component_of_wind,1.0603051665416947,1.0603051665416947,1.0
2,256,0,12,950,v_component_of_wind,1.033227835962201,1.033227835962201,1.0
2,256,0,12,975,v_component_of_wind,0.9702092997631178,0.9702092997631178,1.0
2,256,0,12,1000,v_component_of_wind,0.872738794895405,0.872738794895405,1.0
2,256,0,6,1,specific_humidity,9.093771566984339e-07,9.093771566984339e-07,1.0
2,256,0,6,2,specific_humidity,7.335056784697729e-07,7.335056784697729e-07,1.0
2,256,0,6,3,specific_humidity,5.95589768955808e-07,5.95589768955808e-07,1.0
2,256,0,6,5,specific_humidity,4.224884578703961e-07,4.224884578703961e-07,1.0
2,256,0,6,7,specific_humidity,3.348673087158939e-07,3.348673087158939e-07,1.0
2,256,0,6,10,specific_humidity,2.470444360450041e-07,2.470444360450041e-07,1.0
2,256,0,6,20,specific_humidity,1.196116131921905e-07,1.196116131921905e-07,1.0
2,256,0,6,30,specific_humidity,1.0382307119485337e-07,1.0382307119485337e-07,1.0
2,256,0,6,50,specific_humidity,1.2568902329994858e-08,1.2568902329994858e-08,1.0
2,256,0,6,70,specific_humidity,2.414820950784697e-08,2.414820950784697e-08,1.0
2,256,0,6,100,specific_humidity,8.178295415058188e-08,8.178295415058188e-08,1.0
2,256,0,6,125,specific_humidity,2.1831824920281115e-07,2.1831824920281115e-07,1.0
2,256,0,6,150,specific_humidity,5.992997945378687e-07,5.992997945378687e-07,1.0
2,256,0,6,175,specific_humidity,1.5910159323679622e-06,1.5910159323679622e-06,1.0
2,256,0,6,200,specific_humidity,3.764010817253872e-06,3.764010817253872e-06,1.0
2,256,0,6,225,specific_humidity,7.610957609189218e-06,7.610957609189218e-06,1.0
